6 	 1275423495.440000 	 2 	 -8240526.957114 	 -19619198.889077 	 16566350.542402 	 -0.000467 	 1.396716 	 1.477562 	 28.200000 	 20671552.224575 	 3.335013 	 2.470126 	 20811710.611540 	 5.096472 	 96.023293 	 20671532.101810
6 	 1275423495.440000 	 5 	 -2636908.567139 	 -25253690.199142 	 -7574430.204203 	 -0.000014 	 0.297530 	 2.623580 	 16.600000 	 23903850.911659 	 8.330680 	 8.067559 	 23908077.753325 	 23.983397 	 -623.506714 	 23903786.177318
6 	 1275423495.440000 	 6 	 3505596.033126 	 -15445862.277169 	 21363814.917642 	 -0.000284 	 0.797733 	 0.837411 	 28.700000 	 21668320.507939 	 4.306512 	 3.383378 	 21753450.770150 	 5.096472 	 445.994873 	 21668315.678099
6 	 1275423495.440000 	 12 	 -11620279.149446 	 -11814484.896568 	 20557443.579347 	 0.000110 	 1.204664 	 -0.496557 	 36.100000 	 20363329.905229 	 3.420153 	 2.603753 	 20330500.841968 	 2.398340 	 -222.105469 	 20363318.415466
6 	 1275423495.440000 	 17 	 19160118.860002 	 -14579713.987473 	 11583787.900182 	 0.000276 	 0.091194 	 1.250638 	 14.000000 	 25380389.834352 	 9.228896 	 23.870409 	 25297610.095730 	 31.778001 	 471.176636 	 25380386.419024
6 	 1275423495.440000 	 19 	 13171779.619726 	 -15450787.966911 	 16807540.844721 	 -0.000149 	 0.378603 	 1.107941 	 25.000000 	 23337450.173990 	 6.647711 	 6.451460 	 23382170.123524 	 7.195019 	 531.228394 	 23337454.455877
6 	 1275423495.440000 	 25 	 -15024784.964233 	 -695675.500618 	 21644362.999632 	 0.000010 	 0.674790 	 -0.802886 	 35.600000 	 21913478.574094 	 4.751547 	 3.867064 	 21910402.303804 	 2.698132 	 -508.573456 	 21913496.315440
7 	 1275423496.440000 	 2 	 -8238791.360386 	 -19618223.529409 	 16568445.498267 	 -0.000467 	 1.396658 	 1.476808 	 25.900000 	 20671652.264675 	 3.335078 	 2.471766 	 20811810.653638 	 7.195019 	 93.913681 	 20671629.920883
7 	 1275423496.440000 	 6 	 3507753.914281 	 -15444245.280815 	 21364636.064547 	 -0.000284 	 0.797611 	 0.837343 	 27.300000 	 21668769.793854 	 4.307003 	 3.385988 	 21753900.060906 	 5.696057 	 443.940491 	 21668763.466853
7 	 1275423496.440000 	 12 	 -11619648.923148 	 -11817065.335639 	 20556344.466496 	 0.000110 	 1.204797 	 -0.496451 	 34.400000 	 20363104.375188 	 3.420092 	 2.605324 	 20330275.315354 	 2.997925 	 -224.158188 	 20363098.016552
7 	 1275423496.440000 	 19 	 13173924.607957 	 -15451247.895579 	 16805471.182111 	 -0.000149 	 0.378507 	 1.108030 	 23.300000 	 23337982.207835 	 6.648577 	 6.457201 	 23382702.163213 	 9.293566 	 529.082397 	 23337987.606040
7 	 1275423496.440000 	 25 	 -15024414.421023 	 -698455.991644 	 21644554.170821 	 0.000010 	 0.674913 	 -0.802860 	 34.200000 	 21912973.930031 	 4.751101 	 3.869008 	 21909897.660957 	 2.997925 	 -510.698090 	 21912989.447793
8 	 1275423497.440000 	 2 	 -8237055.497750 	 -19617248.128505 	 16570540.117422 	 -0.000467 	 1.396599 	 1.476076 	 25.800000 	 20671744.401317 	 3.335141 	 2.471915 	 20811902.790788 	 7.195019 	 92.740959 	 20671727.069366
8 	 1275423497.440000 	 5 	 -2636100.205718 	 -25255511.585301 	 -7568490.398414 	 -0.000014 	 0.297745 	 2.623428 	 17.000000 	 23902567.501682 	 8.328361 	 8.067732 	 23906794.342161 	 20.985472 	 -626.085205 	 23902545.396053
8 	 1275423497.440000 	 6 	 3509911.975583 	 -15442628.354094 	 21365456.758728 	 -0.000284 	 0.797490 	 0.837279 	 27.000000 	 21669216.568982 	 4.307492 	 3.386556 	 21754346.838831 	 5.696057 	 442.616882 	 21669210.415198
8 	 1275423497.440000 	 12 	 -11619018.883474 	 -11819645.673602 	 20555244.908586 	 0.000110 	 1.204934 	 -0.496350 	 33.900000 	 20362880.521940 	 3.420030 	 2.605323 	 20330051.463961 	 3.297717 	 -226.550751 	 20362876.400046
8 	 1275423497.440000 	 19 	 13176069.312366 	 -15451707.882932 	 16803401.153649 	 -0.000149 	 0.378411 	 1.108121 	 23.900000 	 23338515.030840 	 6.649440 	 6.459045 	 23383234.988161 	 9.293566 	 527.688354 	 23338520.387707
8 	 1275423497.440000 	 25 	 -15024044.036223 	 -701236.525278 	 21644744.870853 	 0.000010 	 0.675039 	 -0.802835 	 33.700000 	 21912461.976659 	 4.750654 	 3.868620 	 21909385.706469 	 3.297717 	 -513.131226 	 21912481.077380
9 	 1275423498.440000 	 2 	 -8235319.369306 	 -19616272.686411 	 16572634.399798 	 -0.000467 	 1.396542 	 1.475332 	 26.000000 	 20671833.537711 	 3.335197 	 2.470883 	 20811991.926500 	 6.295642 	 87.706352 	 20671823.124631
9 	 1275423498.440000 	 6 	 3512070.217054 	 -15441011.497010 	 21366277.000190 	 -0.000284 	 0.797370 	 0.837212 	 28.200000 	 21669652.875623 	 4.307963 	 3.385499 	 21754783.146625 	 5.096472 	 437.523193 	 21669655.756977
9 	 1275423498.440000 	 12 	 -11618389.030402 	 -11822225.910453 	 20554144.905615 	 0.000110 	 1.205068 	 -0.496247 	 34.700000 	 20362651.574487 	 3.419957 	 2.604074 	 20329822.517104 	 2.997925 	 -230.528030 	 20362653.351244
9 	 1275423498.440000 	 19 	 13178213.733057 	 -15452167.928919 	 16801330.759270 	 -0.000149 	 0.378316 	 1.108211 	 22.200000 	 23339033.477994 	 6.650275 	 6.457787 	 23383753.434130 	 10.492736 	 522.089722 	 23339051.891088
9 	 1275423498.440000 	 25 	 -15023673.809853 	 -704017.101385 	 21644935.099723 	 0.000010 	 0.675162 	 -0.802810 	 33.000000 	 21911946.447877 	 4.750185 	 3.866372 	 21908870.174687 	 3.297717 	 -517.092041 	 21911971.329034
10 	 1275423499.440000 	 2 	 -8233582.974910 	 -19615297.203280 	 16574728.345321 	 -0.000467 	 1.396485 	 1.474623 	 25.900000 	 20671924.152625 	 3.335258 	 2.474594 	 20812082.545481 	 7.195019 	 89.596985 	 20671920.259211
10 	 1275423499.440000 	 6 	 3514228.638743 	 -15439394.709622 	 21367096.788898 	 -0.000284 	 0.797253 	 0.837150 	 28.500000 	 21670085.546109 	 4.308442 	 3.390943 	 21755215.824774 	 5.096472 	 439.515045 	 21670102.495490
10 	 1275423499.440000 	 12 	 -11617759.363804 	 -11824806.046242 	 20553044.457610 	 0.000110 	 1.205207 	 -0.496154 	 35.900000 	 20362418.119870 	 3.419891 	 2.607827 	 20329589.068092 	 2.698132 	 -228.544022 	 20362431.893123
10 	 1275423499.440000 	 17 	 19165658.611037 	 -14580858.189074 	 11572759.136994 	 0.000276 	 0.090858 	 1.250986 	 15.000000 	 25382251.325800 	 9.232959 	 23.991022 	 25299471.702409 	 27.580906 	 465.391754 	 25382276.020402
10 	 1275423499.440000 	 19 	 13180357.869996 	 -15452628.033371 	 16799259.999121 	 -0.000149 	 0.378223 	 1.108305 	 25.200000 	 23339551.895296 	 6.651120 	 6.468923 	 23384271.862649 	 7.195019 	 524.625122 	 23339584.188477
10 	 1275423499.440000 	 25 	 -15023303.741922 	 -706797.720015 	 21645124.857426 	 0.000010 	 0.675288 	 -0.802788 	 33.500000 	 21911430.580095 	 4.749730 	 3.871554 	 21908354.311350 	 3.297717 	 -515.122375 	 21911463.298466
11 	 1275423500.440000 	 2 	 -8231846.314847 	 -19614321.679019 	 16576821.953994 	 -0.000467 	 1.396424 	 1.473866 	 27.800000 	 20672009.768362 	 3.335307 	 2.469283 	 20812168.156249 	 5.696057 	 90.199196 	 20672018.237901
11 	 1275423500.440000 	 6 	 3516387.240153 	 -15437777.992149 	 21367916.124787 	 -0.000284 	 0.797129 	 0.837081 	 29.300000 	 21670531.805270 	 4.308891 	 3.384011 	 21755662.079192 	 4.796679 	 440.149261 	 21670550.266645
11 	 1275423500.440000 	 12 	 -11617129.883932 	 -11827386.080569 	 20551943.564640 	 0.000110 	 1.205341 	 -0.496044 	 36.100000 	 20362191.654869 	 3.419809 	 2.602068 	 20329362.599166 	 2.398340 	 -228.259064 	 20362211.475535
11 	 1275423500.440000 	 17 	 19167042.698063 	 -14581144.176382 	 11570001.341096 	 0.000276 	 0.090772 	 1.251071 	 18.100000 	 25382695.206082 	 9.233905 	 23.958444 	 25299915.548697 	 18.287340 	 463.945496 	 25382748.596029
11 	 1275423500.440000 	 19 	 13182501.722749 	 -15453088.196483 	 16797188.873331 	 -0.000149 	 0.378125 	 1.108392 	 24.700000 	 23340082.097707 	 6.651920 	 6.456440 	 23384802.052615 	 8.094396 	 525.629150 	 23340117.158036
11 	 1275423500.440000 	 25 	 -15022933.832449 	 -709578.380907 	 21645314.143961 	 0.000010 	 0.675412 	 -0.802761 	 34.500000 	 21910909.421600 	 4.749247 	 3.862610 	 21907833.143147 	 2.997925 	 -514.897400 	 21910956.229165
11 	 1275423500.440000 	 29 	 -25208438.253340 	 2630855.863921 	 7939671.134200 	 -0.000121 	 0.316148 	 -1.596707 	 10.800000 	 23879550.116519 	 7.326438 	 7.621300 	 23915872.102481 	 54.262435 	 -486.676056 	 23879543.295921
12 	 1275423501.440000 	 2 	 -8230109.388956 	 -19613346.113883 	 16578915.225627 	 -0.000467 	 1.396368 	 1.473169 	 27.700000 	 20672112.089104 	 3.335372 	 2.476258 	 20812270.484326 	 5.696057 	 93.776726 	 20672116.245991
12 	 1275423501.440000 	 6 	 3518546.021803 	 -15436161.344432 	 21368735.007900 	 -0.000284 	 0.797013 	 0.837021 	 29.500000 	 21670969.898274 	 4.309387 	 3.393938 	 21756100.184359 	 4.796679 	 444.136871 	 21670998.747023
12 	 1275423501.440000 	 12 	 -11616500.590495 	 -11829966.013711 	 20550842.226696 	 0.000110 	 1.205482 	 -0.495952 	 36.300000 	 20361963.606376 	 3.419747 	 2.609259 	 20329134.559720 	 2.398340 	 -224.608536 	 20361991.025654
12 	 1275423501.440000 	 19 	 13184645.291818 	 -15453548.417898 	 16795117.381804 	 -0.000149 	 0.378032 	 1.108487 	 25.200000 	 23340603.821944 	 6.652794 	 6.476152 	 23385323.796675 	 7.195019 	 528.968811 	 23340651.067767
12 	 1275423501.440000 	 25 	 -15022564.081452 	 -712359.084131 	 21645502.959318 	 0.000010 	 0.675540 	 -0.802740 	 34.300000 	 21910396.864257 	 4.748796 	 3.872891 	 21907320.595351 	 2.997925 	 -511.318024 	 21910449.008464
13 	 1275423502.440000 	 2 	 -8228372.197321 	 -19612370.507728 	 16581008.160391 	 -0.000467 	 1.396310 	 1.472423 	 27.200000 	 20672200.583357 	 3.335417 	 2.471720 	 20812358.974380 	 5.696057 	 92.732040 	 20672214.924183
13 	 1275423502.440000 	 5 	 -2634080.882346 	 -25260058.960689 	 -7553638.046981 	 -0.000014 	 0.298277 	 2.623054 	 14.000000 	 23899428.888267 	 8.322687 	 8.053357 	 23903655.711098 	 31.778001 	 -627.293579 	 23899443.644128
13 	 1275423502.440000 	 6 	 3520704.983220 	 -15434544.766665 	 21369553.438188 	 -0.000284 	 0.796892 	 0.836954 	 30.600000 	 21671411.252876 	 4.309827 	 3.388063 	 21756541.535266 	 4.197094 	 442.623077 	 21671447.754583
13 	 1275423502.440000 	 12 	 -11615871.483770 	 -11832545.845251 	 20549740.443843 	 0.000110 	 1.205615 	 -0.495850 	 35.600000 	 20361744.207904 	 3.419659 	 2.604313 	 20328915.158133 	 2.698132 	 -225.462906 	 20361771.462174
13 	 1275423502.440000 	 19 	 13186788.576763 	 -15454008.697840 	 16793045.524646 	 -0.000149 	 0.377938 	 1.108576 	 25.300000 	 23341125.524101 	 6.653580 	 6.465681 	 23385845.488384 	 7.195019 	 527.907288 	 23341185.062530
13 	 1275423502.440000 	 25 	 -15022194.488950 	 -715139.829374 	 21645691.303494 	 0.000010 	 0.675663 	 -0.802714 	 34.500000 	 21909888.774783 	 4.748301 	 3.865153 	 21906812.497361 	 2.997925 	 -512.152283 	 21909942.692462
14 	 1275423503.440000 	 2 	 -8226634.739849 	 -19611394.860735 	 16583100.758150 	 -0.000467 	 1.396250 	 1.471678 	 28.200000 	 20672288.753893 	 3.335479 	 2.476779 	 20812447.150330 	 5.096472 	 92.743080 	 20672313.325378
14 	 1275423503.440000 	 6 	 3522864.124534 	 -15432928.258870 	 21370371.415626 	 -0.000284 	 0.796769 	 0.836887 	 28.100000 	 21671858.265590 	 4.310308 	 3.395357 	 21756988.557494 	 5.096472 	 443.327148 	 21671895.690689
14 	 1275423503.440000 	 12 	 -11615242.563513 	 -11835125.575467 	 20548638.216042 	 0.000110 	 1.205749 	 -0.495744 	 36.300000 	 20361516.388285 	 3.419596 	 2.609486 	 20328687.345540 	 2.398340 	 -225.487381 	 20361551.376603
14 	 1275423503.440000 	 17 	 19171192.916464 	 -14582001.985803 	 11561726.503346 	 0.000276 	 0.090521 	 1.251333 	 16.000000 	 25384115.387581 	 9.236884 	 24.089170 	 25301335.856819 	 23.983397 	 467.561066 	 25384167.929387
14 	 1275423503.440000 	 19 	 13188931.577548 	 -15454469.036117 	 16790973.302029 	 -0.000149 	 0.377840 	 1.108666 	 23.700000 	 23341665.174787 	 6.654425 	 6.480348 	 23386385.153818 	 9.293566 	 526.348206 	 23341717.912064
14 	 1275423503.440000 	 25 	 -15021825.054940 	 -717920.616852 	 21645879.176493 	 0.000010 	 0.675786 	 -0.802688 	 34.800000 	 21909378.262106 	 4.747851 	 3.872441 	 21906301.991242 	 2.997925 	 -512.227905 	 21909435.780687
15 	 1275423504.440000 	 2 	 -8224897.016600 	 -19610419.172980 	 16585193.018817 	 -0.000467 	 1.396193 	 1.470981 	 29.900000 	 20672383.686754 	 3.335542 	 2.472748 	 20812542.079515 	 4.796679 	 97.424232 	 20672411.510224
15 	 1275423504.440000 	 6 	 3525023.445872 	 -15431311.821009 	 21371188.940236 	 -0.000284 	 0.796653 	 0.836827 	 30.100000 	 21672297.961659 	 4.310797 	 3.390195 	 21757428.250630 	 4.197094 	 447.271301 	 21672343.203500
15 	 1275423504.440000 	 12 	 -11614613.829773 	 -11837705.204148 	 20547535.543370 	 0.000110 	 1.205890 	 -0.495652 	 38.200000 	 20361294.738173 	 3.419532 	 2.605079 	 20328465.692874 	 1.798755 	 -220.795197 	 20361331.049141
15 	 1275423504.440000 	 17 	 19172575.641499 	 -14582287.871326 	 11558967.741083 	 0.000276 	 0.090438 	 1.251422 	 18.700000 	 25384634.848900 	 9.237914 	 24.069813 	 25301855.297450 	 18.287340 	 470.444000 	 25384639.910338
15 	 1275423504.440000 	 19 	 13191074.294403 	 -15454929.432624 	 16788900.713839 	 -0.000149 	 0.377747 	 1.108760 	 25.500000 	 23342200.504092 	 6.655290 	 6.471271 	 23386920.474148 	 7.195019 	 531.965942 	 23342250.301447
15 	 1275423504.440000 	 25 	 -15021455.779436 	 -720701.446475 	 21646066.578307 	 0.000010 	 0.675913 	 -0.802668 	 35.800000 	 21908869.421418 	 4.747400 	 3.865514 	 21905793.142892 	 2.698132 	 -507.544891 	 21908928.686020
16 	 1275423505.440000 	 2 	 -8223159.027913 	 -19609443.444422 	 16587284.942308 	 -0.000467 	 1.396134 	 1.470244 	 28.700000 	 20672491.117887 	 3.335588 	 2.464816 	 20812649.503055 	 5.096472 	 98.511887 	 20672509.736273
16 	 1275423505.440000 	 6 	 3527182.946760 	 -15429695.453311 	 21372006.011942 	 -0.000284 	 0.796532 	 0.836761 	 28.900000 	 21672751.047460 	 4.311240 	 3.379665 	 21757881.328084 	 5.096472 	 448.373688 	 21672791.063961
16 	 1275423505.440000 	 12 	 -11613985.282680 	 -11840284.731114 	 20546432.425841 	 0.000110 	 1.206025 	 -0.495549 	 36.000000 	 20361075.395627 	 3.419445 	 2.596559 	 20328246.343637 	 2.398340 	 -219.694687 	 20361110.776579
16 	 1275423505.440000 	 19 	 13193216.727117 	 -15455389.887474 	 16786827.760103 	 -0.000149 	 0.377652 	 1.108850 	 24.400000 	 23342727.956250 	 6.656082 	 6.451915 	 23387447.906979 	 8.094396 	 533.412354 	 23342783.080895
16 	 1275423505.440000 	 25 	 -15021086.662467 	 -723482.317936 	 21646253.508933 	 0.000010 	 0.676038 	 -0.802643 	 34.000000 	 21908364.966886 	 4.746907 	 3.852477 	 21905288.674548 	 2.997925 	 -506.517975 	 21908421.623777
17 	 1275423506.440000 	 2 	 -8221420.773543 	 -19608467.675074 	 16589376.528770 	 -0.000467 	 1.396075 	 1.469503 	 28.500000 	 20672584.611249 	 3.335647 	 2.469368 	 20812743.001322 	 5.096472 	 98.570541 	 20672607.952619
17 	 1275423506.440000 	 6 	 3529342.627375 	 -15428079.155698 	 21372822.630785 	 -0.000284 	 0.796411 	 0.836694 	 28.500000 	 21673196.490353 	 4.311716 	 3.386264 	 21758326.779792 	 5.096472 	 448.256165 	 21673238.860294
17 	 1275423506.440000 	 12 	 -11613356.922228 	 -11842864.156319 	 20545328.863467 	 0.000110 	 1.206160 	 -0.495445 	 35.400000 	 20360855.900303 	 3.419377 	 2.601195 	 20328026.854799 	 2.698132 	 -219.808563 	 20360890.406935
17 	 1275423506.440000 	 17 	 19175340.071105 	 -14582859.565400 	 11553449.490407 	 0.000276 	 0.090270 	 1.251595 	 16.100000 	 25385528.279801 	 9.239848 	 24.075396 	 25302748.731149 	 23.983397 	 471.738007 	 25385584.645093
17 	 1275423506.440000 	 19 	 13195358.875579 	 -15455850.400643 	 16784754.440902 	 -0.000149 	 0.377556 	 1.108939 	 20.900000 	 23343253.142029 	 6.656922 	 6.465263 	 23387973.106182 	 13.790453 	 533.145752 	 23343315.796771
17 	 1275423506.440000 	 25 	 -15020717.704030 	 -726263.231298 	 21646439.968374 	 0.000010 	 0.676162 	 -0.802617 	 32.400000 	 21907854.385220 	 4.746447 	 3.858964 	 21904778.098627 	 3.597509 	 -506.683838 	 21907914.394452
18 	 1275423507.440000 	 2 	 -8219682.253454 	 -19607491.865109 	 16591467.778047 	 -0.000467 	 1.396015 	 1.468756 	 32.000000 	 20672680.093917 	 3.335709 	 2.473938 	 20812838.488913 	 3.597509 	 98.660011 	 20672706.925734
18 	 1275423507.440000 	 5 	 -2632063.810784 	 -25264597.633519 	 -7538781.648253 	 -0.000014 	 0.298812 	 2.622676 	 14.800000 	 23896306.408602 	 8.316972 	 8.046725 	 23900533.221486 	 31.778001 	 -623.944397 	 23896341.988163
18 	 1275423507.440000 	 6 	 3531502.487669 	 -15426462.928286 	 21373638.796703 	 -0.000284 	 0.796289 	 0.836627 	 28.000000 	 21673650.518718 	 4.312199 	 3.392891 	 21758780.817007 	 5.096472 	 448.476227 	 21673687.352035
18 	 1275423507.440000 	 12 	 -11612728.748282 	 -11845443.479807 	 20544224.856283 	 0.000110 	 1.206293 	 -0.495339 	 31.100000 	 20360637.800975 	 3.419312 	 2.605850 	 20327808.761977 	 3.897302 	 -219.710281 	 20360670.952921
18 	 1275423507.440000 	 19 	 13197500.739761 	 -15456310.971951 	 16782680.756388 	 -0.000149 	 0.377460 	 1.109029 	 29.300000 	 23343790.804640 	 6.657773 	 6.478674 	 23388510.782291 	 4.796679 	 532.843628 	 23343848.810011
18 	 1275423507.440000 	 25 	 -15020348.904145 	 -729044.186524 	 21646625.956620 	 0.000010 	 0.676286 	 -0.802591 	 32.000000 	 21907348.183526 	 4.745992 	 3.865479 	 21904271.902711 	 3.597509 	 -506.389679 	 21907408.014766
19 	 1275423508.440000 	 2 	 -8217943.467739 	 -19606516.014576 	 16593558.690070 	 -0.000467 	 1.395955 	 1.468047 	 31.100000 	 20672781.982590 	 3.335772 	 2.476730 	 20812940.380735 	 3.897302 	 99.407898 	 20672805.918532
19 	 1275423508.440000 	 5 	 -2631660.666156 	 -25265504.323483 	 -7535809.883458 	 -0.000014 	 0.298915 	 2.622599 	 25.500000 	 23895676.799158 	 8.315814 	 8.052989 	 23899903.617630 	 7.195019 	 -620.916443 	 23895721.286569
19 	 1275423508.440000 	 6 	 3533662.527781 	 -15424846.771014 	 21374454.509729 	 -0.000284 	 0.796169 	 0.836565 	 32.000000 	 21674094.777390 	 4.312688 	 3.397085 	 21759225.082101 	 3.597509 	 449.403595 	 21674135.806070
